Phpat.001G000100.1	GO:0005089
Phpat.026G002600.1	
Phpat.026G002700.1	
Phpat.026G002800.1	GO:0005524
Phpat.026G002900.1	
Phpat.026G003000.1	GO:0016627,GO:0055114,GO:0003997,GO:0006635,GO:0005777,GO:0003995
Phpat.026G003100.1	
Phpat.026G003200.1	
Phpat.026G003300.1	
Phpat.026G003400.1	GO:0006886,GO:0016192,GO:0030117,GO:0030131
Phpat.026G003500.1	GO:0005515
Phpat.026G003600.1	GO:0003755,GO:0006457
Phpat.026G003600.2	GO:0003755,GO:0006457
Phpat.026G003600.3	GO:0003755,GO:0006457
Phpat.026G003600.4	GO:0003755,GO:0006457
Phpat.026G003600.5	GO:0003755,GO:0006457
Phpat.026G003600.6	GO:0003755,GO:0006457
Phpat.026G003700.1	GO:0008375,GO:0016020
Phpat.026G003800.1	GO:0003677,GO:0043565,GO:0005622
Phpat.026G003800.2	GO:0003677,GO:0043565,GO:0005622
Phpat.026G003900.1	
Phpat.026G004000.1	
Phpat.026G004100.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G004200.1	
Phpat.026G004300.1	
Phpat.026G004400.1	
Phpat.026G004500.1	
Phpat.026G004600.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G004700.1	
Phpat.026G004800.1	GO:0004672,GO:0006468
Phpat.026G004900.1	GO:0005515
Phpat.026G005000.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G005100.1	
Phpat.026G005200.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G005200.2	GO:0004672,GO:0005524,GO:0006468
Phpat.026G005300.1	
Phpat.026G005300.2	
Phpat.026G005300.3	
Phpat.026G005300.4	
Phpat.026G005400.1	GO:0008233,GO:0006508
Phpat.026G005500.1	GO:0016787,GO:0006541
Phpat.026G005500.2	GO:0016787,GO:0006541
Phpat.026G005500.3	GO:0016787,GO:0006541
Phpat.026G005600.1	
Phpat.026G005600.2	
Phpat.026G005600.3	
Phpat.026G005700.1	
Phpat.026G005800.1	
Phpat.026G005800.2	
Phpat.026G005800.3	
Phpat.026G005800.4	
Phpat.026G005900.1	
Phpat.026G005900.2	
Phpat.026G006000.1	
Phpat.026G006100.1	
Phpat.026G006200.1	
Phpat.026G006200.2	
Phpat.026G006300.1	GO:0003677,GO:0005634
Phpat.026G006300.2	GO:0003677,GO:0005634
Phpat.026G006300.3	
Phpat.026G006400.1	GO:0005515,GO:0035091,GO:0007154
Phpat.026G006500.1	
Phpat.026G006500.2	
Phpat.026G006500.3	
Phpat.026G006600.1	GO:0005515
Phpat.026G006700.1	
Phpat.026G006800.1	GO:0008237,GO:0008270
Phpat.026G006800.2	GO:0008237,GO:0008270
Phpat.026G006800.3	GO:0008237,GO:0008270
Phpat.026G006900.1	GO:0003677
Phpat.026G007000.1	GO:0016491,GO:0055114
Phpat.026G007100.1	
Phpat.026G007200.1	GO:0003677,GO:0008270,GO:0006355
Phpat.026G007300.1	
Phpat.026G007300.2	
Phpat.026G007300.3	
Phpat.026G007400.1	GO:0045735
Phpat.026G007500.1	
Phpat.026G007600.1	GO:0004185,GO:0006508
Phpat.026G007600.2	GO:0004185,GO:0006508
Phpat.026G007600.3	GO:0004185,GO:0006508
Phpat.026G007600.4	GO:0004185,GO:0006508
Phpat.026G007600.5	GO:0004185,GO:0006508
Phpat.026G007600.6	GO:0004185,GO:0006508
Phpat.026G007700.1	
Phpat.026G007800.1	GO:0045735
Phpat.026G007900.1	GO:0045735
Phpat.026G008000.1	GO:0045735
Phpat.026G008100.1	
Phpat.026G008100.2	
Phpat.026G008100.3	
Phpat.026G008200.1	
Phpat.026G008300.1	GO:0016757,GO:0016020
Phpat.026G008400.1	GO:0003700,GO:0006355
Phpat.026G008500.1	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008500.2	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008500.3	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008500.4	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008500.5	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008500.6	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008600.1	
Phpat.026G008700.1	
Phpat.026G008800.1	GO:0005524,GO:0006367,GO:0005674
Phpat.026G008900.1	
Phpat.026G009000.1	GO:0004553,GO:0005975,GO:0004565,GO:0009341
Phpat.026G009100.1	
Phpat.026G009100.2	
Phpat.026G009100.3	
Phpat.026G009100.4	
Phpat.026G009200.1	GO:0016021
Phpat.026G009200.2	GO:0016021
Phpat.026G009200.3	GO:0016021
Phpat.026G009200.4	GO:0016021
Phpat.026G009200.5	GO:0016021
Phpat.026G009200.6	GO:0016021
Phpat.026G009200.7	GO:0016021
Phpat.026G009300.1	GO:0016833,GO:0009058
Phpat.026G009400.1	
Phpat.026G009500.1	
Phpat.026G009600.1	
Phpat.026G009600.2	
Phpat.026G009700.1	GO:0030599,GO:0042545,GO:0005618,GO:0004857
Phpat.026G009800.1	GO:0005524,GO:0044267
Phpat.026G009800.2	GO:0005524,GO:0044267
Phpat.026G009900.1	GO:0003735,GO:0006412,GO:0005840
Phpat.026G009900.2	GO:0003735,GO:0006412,GO:0005840
Phpat.026G010000.1	GO:0051087
Phpat.026G010100.1	
Phpat.026G010200.1	
Phpat.026G010300.1	
Phpat.026G010300.2	
Phpat.026G010400.1	GO:0005506,GO:0020037
Phpat.026G010400.2	GO:0005506,GO:0020037
Phpat.026G010400.3	GO:0005506,GO:0020037
Phpat.026G010500.1	
Phpat.026G010600.1	GO:0016841,GO:0009058
Phpat.026G010700.1	
Phpat.026G010700.2	
Phpat.026G010800.1	GO:0046872,GO:0030001
Phpat.026G010800.2	GO:0046872,GO:0030001
Phpat.026G010900.1	
Phpat.026G011000.1	
Phpat.026G011100.1	
Phpat.026G011200.1	
Phpat.026G011300.1	
Phpat.026G011400.1	
Phpat.026G011500.1	
Phpat.026G011600.1	
Phpat.026G011700.1	
Phpat.026G011700.2	
Phpat.026G011700.3	
Phpat.026G011800.1	
Phpat.026G011900.1	
Phpat.026G011900.2	
Phpat.026G011900.3	
Phpat.026G011900.4	
Phpat.026G012000.1	
Phpat.026G012100.1	GO:0004568,GO:0006032,GO:0016998
Phpat.026G012200.1	
Phpat.026G012300.1	
Phpat.026G012400.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G012500.1	GO:0003735,GO:0006412,GO:0005622,GO:0005840
Phpat.026G012600.1	
Phpat.026G012700.1	GO:0016020
Phpat.026G012800.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G012900.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G013000.1	
Phpat.026G013100.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G013100.2	GO:0004672,GO:0005524,GO:0006468
Phpat.026G013200.1	GO:0016491,GO:0008152
Phpat.026G013200.2	GO:0016491,GO:0008152
Phpat.026G013300.1	
Phpat.026G013300.2	
Phpat.026G013400.1	
Phpat.026G013500.1	
Phpat.026G013600.1	GO:0016788,GO:0006629
Phpat.026G013700.1	
Phpat.026G013700.2	
Phpat.026G013700.3	
Phpat.026G013800.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G013900.1	
Phpat.026G014000.1	
Phpat.026G014100.1	
Phpat.026G014200.1	
Phpat.026G014300.1	GO:0004806,GO:0006629
Phpat.026G014400.1	
Phpat.026G014500.1	
Phpat.026G014600.1	
Phpat.026G014700.1	GO:0016021
Phpat.026G014700.2	GO:0016021
Phpat.026G014700.3	GO:0016021
Phpat.026G014700.4	GO:0016021
Phpat.026G014800.1	
Phpat.026G014800.2	
Phpat.026G014900.1	GO:0005524,GO:0016887,GO:0016020
Phpat.026G015000.1	GO:0005509,GO:0015979,GO:0042549,GO:0009523,GO:0009654,GO:0019898
Phpat.026G015100.1	
Phpat.026G015200.1	
Phpat.026G015200.2	
Phpat.026G015200.3	
Phpat.026G015300.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G015400.1	GO:0003677
Phpat.026G015500.1	
Phpat.026G015500.2	
Phpat.026G015500.3	
Phpat.026G015600.1	
Phpat.026G015700.1	
Phpat.026G015800.1	GO:0016881
Phpat.026G015800.2	GO:0016881
Phpat.026G015800.3	GO:0016881
Phpat.026G015800.4	GO:0016881
Phpat.026G015800.5	GO:0016881
Phpat.026G015800.6	GO:0016881
Phpat.026G015800.7	GO:0016881
Phpat.026G015800.8	GO:0016881
Phpat.026G015900.1	GO:0022857,GO:0055085,GO:0016021
Phpat.026G016000.1	GO:0005634,GO:0005737
Phpat.026G016100.1	
Phpat.026G016100.2	
Phpat.026G016100.3	
Phpat.026G016100.4	
Phpat.026G016100.5	
Phpat.026G016100.6	
Phpat.026G016100.7	
Phpat.026G016100.8	
Phpat.026G016100.9	
Phpat.026G016200.1	GO:0016872,GO:0042398
Phpat.026G016200.2	GO:0016872,GO:0042398
Phpat.026G016300.1	GO:0009055,GO:0015035,GO:0045454
Phpat.026G016400.1	GO:0031072
Phpat.026G016400.2	GO:0031072
Phpat.026G016500.1	
Phpat.026G016600.1	GO:0008270,GO:0005622
Phpat.026G016700.1	GO:0006659
Phpat.026G016700.2	GO:0006659
Phpat.026G016800.1	
Phpat.026G016900.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G017000.1	
Phpat.026G017100.1	
Phpat.026G017200.1	
Phpat.026G017200.2	
Phpat.026G017300.1	
Phpat.026G017400.1	
Phpat.026G017500.1	
Phpat.026G017600.1	
Phpat.026G017600.2	
Phpat.026G017600.3	
Phpat.026G017600.4	
Phpat.026G017600.5	
Phpat.026G017600.6	
Phpat.026G017600.7	
Phpat.026G017600.8	
Phpat.026G017700.1	GO:0003677,GO:0043565,GO:0005622
Phpat.026G017800.1	
Phpat.026G017900.1	GO:0003676
Phpat.026G017900.2	GO:0003676
Phpat.026G017900.3	GO:0003676
Phpat.026G017900.4	GO:0003676
Phpat.026G017900.5	GO:0003676
Phpat.026G018000.1	GO:0007165,GO:0005622,GO:0005515
Phpat.026G018100.1	GO:0004672,GO:0005524,GO:0006468,GO:0016773,GO:0009103,GO:0016020
Phpat.026G018200.1	
Phpat.026G018200.2	
Phpat.026G018300.1	GO:0004612,GO:0005524,GO:0006094
Phpat.026G018300.2	GO:0004612,GO:0005524,GO:0006094
Phpat.026G018400.1	GO:0003677,GO:0006355
Phpat.026G018500.1	GO:0016758,GO:0008152,GO:0005975,GO:0030259
Phpat.026G018600.1	
Phpat.026G018600.2	
Phpat.026G018700.1	
Phpat.026G018800.1	
Phpat.026G018900.1	
Phpat.026G019000.1	GO:0005975
Phpat.026G019000.2	GO:0005975
Phpat.026G019000.3	GO:0005975
Phpat.026G019000.4	GO:0005975
Phpat.026G019000.5	GO:0005975
Phpat.026G019000.6	GO:0005975
Phpat.026G019100.1	GO:0004190,GO:0016021
Phpat.026G019100.2	GO:0004190,GO:0016021
Phpat.026G019100.3	GO:0004190,GO:0016021
Phpat.026G019100.4	GO:0004190,GO:0016021
Phpat.026G019100.5	GO:0004190,GO:0016021
Phpat.026G019100.6	GO:0004190,GO:0016021
Phpat.026G019100.7	GO:0004190,GO:0016021
Phpat.026G019200.1	
Phpat.026G019300.1	
Phpat.026G019400.1	
Phpat.026G019500.1	GO:0005515
Phpat.026G019500.2	GO:0005515
Phpat.026G019600.1	
Phpat.026G019600.2	
Phpat.026G019600.3	
Phpat.026G019600.4	
Phpat.026G019600.5	
Phpat.026G019700.1	
Phpat.026G019800.1	
Phpat.026G019800.2	
Phpat.026G019900.1	GO:0004672,GO:0005524,GO:0006468,GO:0005515
Phpat.026G020000.1	
Phpat.026G020100.1	GO:0004672,GO:0005524,GO:0006468,GO:0005515
Phpat.026G020200.1	GO:0003700,GO:0043565,GO:0006355
Phpat.026G020300.1	GO:0031072
Phpat.026G020300.2	GO:0031072
Phpat.026G020400.1	GO:0003676,GO:0008270,GO:0006351,GO:0003677,GO:0005634
Phpat.026G020500.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G020500.2	GO:0004672,GO:0005524,GO:0006468
Phpat.026G020600.1	
Phpat.026G020700.1	
Phpat.026G020700.2	
Phpat.026G020700.3	
Phpat.026G020800.1	GO:0003824,GO:0008152
Phpat.026G020900.1	GO:0003824,GO:0009116
Phpat.026G021000.1	
Phpat.026G021100.1	GO:0004672,GO:0005524,GO:0006468,GO:0005515
Phpat.026G021200.1	
Phpat.026G021300.1	
Phpat.026G021400.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G021500.1	
Phpat.026G021600.1	
Phpat.026G021600.2	
Phpat.026G021700.1	GO:0016881
Phpat.026G021800.1	
Phpat.026G021900.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022000.1	
Phpat.026G022100.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022200.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022300.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022400.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022500.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G022600.1	GO:0003677,GO:0005524,GO:0003676,GO:0008026,GO:0004386
Phpat.026G022700.1	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022700.2	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022700.3	GO:0007165,GO:0005622
Phpat.026G022700.4	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022700.5	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022700.6	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022700.7	GO:0007165,GO:0005622,GO:0005515
Phpat.026G022800.1	
Phpat.026G022900.1	
Phpat.026G022900.2	
Phpat.026G023000.1	GO:0003677,GO:0043565,GO:0005622
Phpat.026G023100.1	
Phpat.026G023200.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G023200.2	GO:0004672,GO:0005524,GO:0006468
Phpat.026G023200.3	GO:0004672,GO:0005524,GO:0006468
Phpat.026G023300.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G023400.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G023400.2	GO:0004672,GO:0006468
Phpat.026G023500.1	
Phpat.026G023600.1	
Phpat.026G023700.1	GO:0004601,GO:0020037,GO:0006979,GO:0055114
Phpat.026G023800.1	GO:0005507,GO:0009055
Phpat.026G023900.1	
Phpat.026G024000.1	GO:0005515
Phpat.026G024100.1	GO:0003677,GO:0003899,GO:0006351
Phpat.026G024200.1	GO:0008883,GO:0050661,GO:0033014,GO:0055114
Phpat.026G024300.1	
Phpat.026G024400.1	
Phpat.026G024500.1	
Phpat.026G024600.1	
Phpat.026G024600.2	
Phpat.026G024700.1	
Phpat.026G024800.1	
Phpat.026G024900.1	GO:0016787
Phpat.026G025000.1	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Phpat.026G025000.2	GO:0005506,GO:0009055,GO:0016705,GO:0020037,GO:0055114
Phpat.026G025100.1	
Phpat.026G025200.1	
Phpat.026G025300.1	GO:0005524,GO:0003887
Phpat.026G025400.1	
Phpat.026G025500.1	GO:0003677
Phpat.026G025500.2	GO:0003677
Phpat.026G025500.3	GO:0003677
Phpat.026G025600.1	
Phpat.026G025700.1	
Phpat.026G025800.1	
Phpat.026G025800.2	
Phpat.026G025800.3	
Phpat.026G025900.1	
Phpat.026G025900.2	
Phpat.026G025900.3	
Phpat.026G025900.4	
Phpat.026G026000.1	
Phpat.026G026100.1	
Phpat.026G026200.1	GO:0003677
Phpat.026G026200.2	
Phpat.026G026300.1	GO:0004553,GO:0005975
Phpat.026G026400.1	GO:0003871,GO:0009086,GO:0008270,GO:0008652
Phpat.026G026500.1	
Phpat.026G026600.1	
Phpat.026G026700.1	GO:0005515
Phpat.026G026700.2	GO:0005515
Phpat.026G026800.1	GO:0003924,GO:0005525,GO:0007264,GO:0015093,GO:0015684,GO:0016021,GO:0003723,GO:0005622,GO:0005524,GO:0006576
Phpat.026G026900.1	
Phpat.026G027000.1	
Phpat.026G027100.1	GO:0016853
Phpat.026G027200.1	
Phpat.026G027200.2	
Phpat.026G027300.1	
Phpat.026G027400.1	GO:0006810,GO:0005643
Phpat.026G027400.2	GO:0006810,GO:0005643
Phpat.026G027400.3	GO:0006810,GO:0005643
Phpat.026G027500.1	
Phpat.026G027600.1	
Phpat.026G027700.1	GO:0016757
Phpat.026G027700.2	
Phpat.026G027800.1	
Phpat.026G027900.1	GO:0003779,GO:0005622
Phpat.026G028000.1	
Phpat.026G028000.2	
Phpat.026G028000.3	
Phpat.026G028100.1	
Phpat.026G028200.1	GO:0005515
Phpat.026G028300.1	
Phpat.026G028400.1	
Phpat.026G028500.1	
Phpat.026G028500.2	
Phpat.026G028600.1	
Phpat.026G028600.2	
Phpat.026G028700.1	GO:0016020
Phpat.026G028800.1	GO:0016491,GO:0055114,GO:0005507
Phpat.026G028900.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G029000.1	GO:0004672,GO:0005524,GO:0006468,GO:0005515
Phpat.026G029100.1	GO:0005515
Phpat.026G029100.2	GO:0005515
Phpat.026G029100.3	GO:0005515
Phpat.026G029100.4	GO:0005515
Phpat.026G029100.5	GO:0005515
Phpat.026G029200.1	
Phpat.026G029200.2	
Phpat.026G029300.1	
Phpat.026G029300.2	
Phpat.026G029300.3	
Phpat.026G029300.4	
Phpat.026G029400.1	
Phpat.026G029500.1	
Phpat.026G029600.1	
Phpat.026G029700.1	GO:0005515
Phpat.026G029800.1	GO:0043565,GO:0005622
Phpat.026G029900.1	GO:0005515
Phpat.026G030000.1	GO:0005524,GO:0009378,GO:0006281,GO:0006310,GO:0016887
Phpat.026G030000.2	GO:0005524,GO:0009378,GO:0006281,GO:0006310,GO:0016887
Phpat.026G030100.1	GO:0004252,GO:0006508
Phpat.026G030200.1	GO:0004550,GO:0005524,GO:0006165,GO:0006183,GO:0006228,GO:0006241
Phpat.026G030300.1	
Phpat.026G030400.1	
Phpat.026G030400.2	
Phpat.026G030500.1	GO:0046907
Phpat.026G030600.1	GO:0005515
Phpat.026G030700.1	
Phpat.026G030700.2	
Phpat.026G030800.1	
Phpat.026G030900.1	
Phpat.026G030900.2	
Phpat.026G030900.3	
Phpat.026G031000.1	GO:0004672,GO:0005524,GO:0006468
Phpat.026G031100.1	GO:0003700,GO:0043565,GO:0006355
Phpat.026G031200.1	GO:0004553,GO:0005975
Phpat.026G031200.2	GO:0004553,GO:0005975
Phpat.026G031200.3	GO:0004553,GO:0005975
Phpat.026G031300.1	
Phpat.026G031400.1	
Phpat.026G031500.1	
Phpat.026G031600.1	GO:0003824
Phpat.026G031600.2	GO:0003824
Phpat.026G031600.3	GO:0003824
Phpat.026G031600.4	GO:0003824
Phpat.026G031700.1	
Phpat.026G031800.1	GO:0000166,GO:0046872,GO:0003824,GO:0008152
Phpat.026G031800.2	GO:0000166,GO:0046872,GO:0003824,GO:0008152
Phpat.026G031800.3	GO:0000166,GO:0046872,GO:0003824,GO:0008152
Phpat.026G031900.1	
Phpat.026G032000.1	
Phpat.026G032100.1	
Phpat.026G032200.1	GO:0005515
Phpat.026G032300.1	GO:0016758,GO:0008152
Phpat.026G032400.1	
Phpat.026G032500.1	GO:0004190,GO:0006508
Phpat.026G032500.2	GO:0004190,GO:0006508
Phpat.026G032500.3	GO:0004190,GO:0006508
Phpat.026G032600.1	GO:0004190,GO:0006508
Phpat.026G032700.1	
Phpat.026G032800.1	GO:0004553,GO:0005975
Phpat.026G032900.1	GO:0004190,GO:0006508
Phpat.026G033000.1	
Phpat.026G033000.2	
Phpat.026G033100.1	GO:0016491,GO:0008152,GO:0003824,GO:0050662,GO:0044237,GO:0008810,GO:0030245
Phpat.026G033200.1	GO:0005515
Phpat.026G033200.2	GO:0005515
Phpat.026G033200.3	GO:0005515
Phpat.026G033200.4	GO:0005515
Phpat.026G033200.5	GO:0005515
Phpat.026G033300.1	GO:0004553,GO:0005975
Phpat.026G033300.2	GO:0004553,GO:0005975
Phpat.026G033300.3	GO:0004553,GO:0005975
Phpat.026G033300.4	GO:0004553,GO:0005975
Phpat.026G033400.1	
Phpat.026G033500.1	GO:0004765,GO:0005524
Phpat.026G033500.2	GO:0004765,GO:0005524
Phpat.026G033500.3	GO:0004765,GO:0005524
Phpat.026G033500.4	GO:0004765,GO:0005524
Phpat.026G033500.5	GO:0004765,GO:0005524
Phpat.026G033600.1	
Phpat.026G033700.1	
Phpat.026G033800.1	
Phpat.026G033900.1	GO:0003700,GO:0006355
Phpat.026G034000.1	GO:0015079,GO:0071805,GO:0016020
Phpat.026G034000.2	GO:0015079,GO:0071805,GO:0016020
Phpat.026G034100.1	
Phpat.026G034200.1	GO:0003677,GO:0006355
Phpat.026G034300.1	
Phpat.026G034400.1	GO:0016491,GO:0055114
Phpat.026G034500.1	
Phpat.026G034600.1	GO:0003676,GO:0006810,GO:0005622
Phpat.026G034700.1	GO:0003676
Phpat.026G034700.2	GO:0003676
Phpat.026G034800.1	GO:0045454
Phpat.026G034800.2	GO:0045454
Phpat.026G034800.3	GO:0045454
Phpat.026G034800.4	GO:0045454
Phpat.026G034900.1	GO:0003700,GO:0006355
Phpat.026G034900.2	GO:0003700,GO:0006355
Phpat.026G034900.3	GO:0003700,GO:0006355
Phpat.026G034900.4	GO:0003700,GO:0006355
Phpat.026G034900.5	GO:0003700,GO:0006355
Phpat.026G034900.6	GO:0003700,GO:0006355
Phpat.026G035000.1	
Phpat.026G035100.1	GO:0003676,GO:0006810,GO:0005622
Phpat.026G035200.1	
Phpat.026G035300.1	GO:0003777,GO:0005524,GO:0007018
Phpat.026G035300.2	GO:0003777,GO:0005524,GO:0007018
Phpat.026G035300.3	GO:0003777,GO:0005524,GO:0007018
Phpat.026G035300.4	
Phpat.026G035400.1	GO:0000902
Phpat.026G035500.1	GO:0016021
Phpat.026G035600.1	
Phpat.026G035600.2	
Phpat.026G035700.1	GO:0016021
Phpat.026G035800.1	
Phpat.026G035900.1	GO:0008219,GO:0016021
Phpat.026G036000.1	GO:0005515
Phpat.026G036000.2	GO:0005515
Phpat.026G036000.3	GO:0005515
Phpat.026G036100.1	GO:0015078,GO:0015991,GO:0033177
Phpat.026G036200.1	
Phpat.026G036300.1	GO:0005515,GO:0003743,GO:0006413,GO:0005852
Phpat.026G036400.1	GO:0051087
Phpat.026G036500.1	
Phpat.026G036600.1	
Phpat.026G036700.1	
Phpat.026G036800.1	GO:0005097,GO:0032313,GO:0005622
Phpat.026G036900.1	
Phpat.026G037000.1	
Phpat.026G037100.1	
Phpat.026G037200.1	GO:0003723,GO:0003743,GO:0006413,GO:0005737
Phpat.026G037200.2	GO:0003723,GO:0003743,GO:0006413,GO:0005737
Phpat.026G037300.1	GO:0016020,GO:0055085
Phpat.026G037300.2	GO:0016020,GO:0055085
Phpat.026G037400.1	GO:0016491,GO:0008152,GO:0055114
Phpat.026G037400.2	GO:0016491,GO:0008152,GO:0055114
Phpat.026G037500.1	
Phpat.026G037600.1	
Phpat.026G037600.2	
Phpat.026G037700.1	GO:0003735,GO:0006412,GO:0005622,GO:0005840
Phpat.026G037800.1	
Phpat.026G037900.1	
Phpat.026G038000.1	GO:0006629,GO:0016717,GO:0055114
Phpat.026G038100.1	
Phpat.026G038200.1	
Phpat.026G038200.2	
Phpat.026G038300.1	
Phpat.026G038400.1	
Phpat.026G038400.2	
Phpat.026G038400.3	
Phpat.026G038400.4	
Phpat.026G038400.5	
Phpat.026G038500.1	GO:0005515,GO:0051087
Phpat.026G038500.2	GO:0005515,GO:0051087
Phpat.026G038600.1	GO:0004298,GO:0051603,GO:0005839
Phpat.026G038700.1	GO:0003735,GO:0006412,GO:0005622,GO:0005840
Phpat.026G038800.1	GO:0016021
Phpat.026G038800.2	GO:0016021
Phpat.026G038900.1	
Phpat.026G039000.1	
Phpat.026G039100.1	
Phpat.026G039200.1	
Phpat.026G039300.1	GO:0005515
Phpat.026G039400.1	
Phpat.026G039500.1	
Phpat.026G039600.1	
Phpat.026G039600.10	
Phpat.026G039600.11	
Phpat.026G039600.12	
Phpat.026G039600.2	GO:0004252,GO:0016021
Phpat.026G039600.3	
Phpat.026G039600.4	
Phpat.026G039600.5	
Phpat.026G039600.6	GO:0004252,GO:0016021
Phpat.026G039600.7	GO:0004252,GO:0016021
Phpat.026G039600.8	
Phpat.026G039600.9	
Phpat.026G039700.1	
Phpat.026G039700.2	
Phpat.026G039700.3	
Phpat.026G039800.1	GO:0005639
Phpat.026G039800.2	GO:0005639
Phpat.026G039900.1	
Phpat.026G039900.2	
Phpat.026G039900.3	
Phpat.026G040000.1	
Phpat.026G040100.1	
Phpat.026G040100.2	
Phpat.026G040200.1	GO:0005515
Phpat.026G040300.1	
Phpat.026G040400.1	
Phpat.026G040400.2	
Phpat.026G040500.1	
Phpat.026G040600.1	GO:0004725,GO:0006470,GO:0008138
Phpat.026G040700.1	
Phpat.026G040700.2	
Phpat.026G040700.3	
Phpat.026G040800.1	GO:0006355,GO:0005634,GO:0003677,GO:0009725
Phpat.026G040900.1	
Phpat.026G041000.1	GO:0004356,GO:0006807
Phpat.026G041000.2	GO:0004356,GO:0006807
Phpat.026G041100.1	
Phpat.026G041200.1	
Phpat.026G041300.1	
Phpat.026G041400.1	
Phpat.026G041400.2	
Phpat.026G041500.1	GO:0003824,GO:0008152
Phpat.026G041500.2	GO:0003824,GO:0008152
Phpat.026G041500.3	GO:0003824,GO:0008152
Phpat.026G041500.4	GO:0003824,GO:0008152
Phpat.026G041500.5	GO:0003824,GO:0008152
Phpat.026G041600.1	
Phpat.026G041700.1	GO:0007017,GO:0005875
Phpat.026G041700.2	GO:0007017,GO:0005875
Phpat.026G041800.1	
Phpat.026G041900.1	GO:0008762,GO:0016491,GO:0050660,GO:0055114,GO:0003824
Phpat.026G041900.2	GO:0008762,GO:0016491,GO:0050660,GO:0055114,GO:0003824
Phpat.026G041900.3	GO:0008762,GO:0016491,GO:0050660,GO:0055114,GO:0003824
Phpat.026G041900.4	GO:0008762,GO:0016491,GO:0050660,GO:0055114,GO:0003824
Phpat.026G042000.1	GO:0008270
Phpat.026G042000.2	GO:0008270
Phpat.026G042000.3	GO:0008270
Phpat.026G042000.4	GO:0008270
Phpat.026G042100.1	
Phpat.026G042200.1	
Phpat.026G042300.1	
Phpat.026G042300.2	
Phpat.026G042300.3	
Phpat.026G042400.1	GO:0016881
Phpat.026G042500.1	GO:0005509,GO:0005544
Phpat.026G042500.2	GO:0005509,GO:0005544
Phpat.026G042600.1	
Phpat.026G042700.1	
Phpat.026G042800.1	
Phpat.026G042900.1	GO:0046872,GO:0030001,GO:0055085,GO:0016021
Phpat.026G043000.1	GO:0004506,GO:0050660,GO:0055114,GO:0016021
Phpat.026G043000.2	GO:0004506,GO:0050660,GO:0055114,GO:0016021
Phpat.026G043000.3	GO:0004506,GO:0050660,GO:0055114,GO:0016021
Phpat.026G043000.4	GO:0004506,GO:0050660,GO:0055114,GO:0016021
Phpat.026G043100.1	
Phpat.026G043200.1	
Phpat.026G043200.2	
Phpat.026G043300.1	
Phpat.026G043300.2	
Phpat.026G043300.3	
Phpat.026G043400.1	
Phpat.026G043400.2	
Phpat.026G043500.1	
Phpat.026G043600.1	GO:0003676,GO:0008270
Phpat.026G043600.2	GO:0003676,GO:0008270
Phpat.026G043600.3	GO:0003676,GO:0008270
Phpat.026G043700.1	
Phpat.026G043800.1	
Phpat.026G043900.1	GO:0003676,GO:0008270
Phpat.026G044000.1	
Phpat.026G044100.1	
Phpat.026G044200.1	
Phpat.026G044300.1	
Phpat.026G044400.1	GO:0016846
Phpat.026G044500.1	
Phpat.026G044600.1	GO:0006355,GO:0010309,GO:0055114
